<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Iran.China.Clay,20151128,9243.00,9243.00,8900.00,9037.00,108355247,12154,10,D,9062.00,9057.00
Iran.China.Clay,20151125,9000.00,9150.00,9000.00,9062.00,393336520,43195,13,D,8990.00,9050.00
Iran.China.Clay,20151124,9050.00,9090.00,8900.00,8990.00,876788411,97527,47,D,8728.00,8900.00
Iran.China.Clay,20151123,8799.00,8889.00,8621.00,8728.00,726022761,83182,55,D,8726.00,8889.00
Iran.China.Clay,20151122,8402.00,8886.00,8401.00,8726.00,368534882,42397,19,D,8777.00,8700.00
Iran.China.Clay,20151121,8900.00,8900.00,8600.00,8777.00,451905822,51981,30,D,9016.00,8710.00
Iran.China.Clay,20151118,8702.00,9150.00,8701.00,9016.00,257366620,28925,26,D,9099.00,8740.00
Iran.China.Clay,20151117,8900.00,9330.00,8895.00,9099.00,690245908,75859,62,D,9195.00,8930.00
Iran.China.Clay,20151116,9202.00,9202.00,9050.00,9195.00,5728465262,623018,120,D,8764.00,9050.00
Iran.China.Clay,20151115,8385.00,8928.00,8385.00,8764.00,1663621213,189818,43,D,8503.00,8928.00
Iran.China.Clay,20151114,8452.00,8629.00,8402.00,8503.00,549391184,64626,24,D,8522.00,8431.00
Iran.China.Clay,20151111,8351.00,8539.00,8350.00,8522.00,99547002,11801,7,D,8540.00,8452.00
Iran.China.Clay,20151110,8638.00,8638.00,8532.00,8540.00,48665192,5649,8,D,8533.00,8532.00
Iran.China.Clay,20151109,8399.00,8620.00,8399.00,8533.00,859463439,100721,43,D,8257.00,8620.00
Iran.China.Clay,20151108,8200.00,8400.00,8200.00,8257.00,457740460,55481,22,D,8284.00,8300.00
Iran.China.Clay,20151107,8200.00,8459.00,8100.00,8284.00,292614540,35325,17,D,8284.00,8459.00
Iran.China.Clay,20151104,8257.00,8481.00,8205.00,8284.00,163020135,19764,15,D,8298.00,8205.00
Iran.China.Clay,20151103,8500.00,8500.00,8500.00,8298.00,17238000,2028,5,D,8292.00,8500.00
Iran.China.Clay,20151102,8325.00,8325.00,8216.00,8292.00,69906788,8406,13,D,8289.00,8325.00
Iran.China.Clay,20151101,8500.00,8500.00,8213.00,8289.00,119602255,14480,10,D,8297.00,8495.00
Iran.China.Clay,20151031,8539.00,8540.00,8537.00,8297.00,59772323,7000,6,D,8270.00,8537.00
Iran.China.Clay,20151028,8171.00,8171.00,8171.00,8270.00,1797620,220,1,D,8270.00,8171.00
Iran.China.Clay,20151027,8170.00,8179.00,8170.00,8270.00,44341610,5425,6,D,8278.00,8170.00
Iran.China.Clay,20151026,8225.00,8225.00,8151.00,8278.00,316666556,38614,11,D,8374.00,8151.00
Iran.China.Clay,20151025,8200.00,8201.00,8200.00,8374.00,828300,101,2,D,8374.00,8201.00
Iran.China.Clay,20151021,8550.00,8550.00,8200.00,8374.00,19571950,2379,3,D,8379.00,8200.00
Iran.China.Clay,20151020,8201.00,8229.00,8200.00,8379.00,10804070,1317,5,D,8382.00,8229.00
Iran.China.Clay,20151019,8252.00,8479.00,8251.00,8382.00,207080338,25094,11,D,8455.00,8251.00
Iran.China.Clay,20151018,8240.00,8490.00,8240.00,8455.00,184041223,22144,13,D,8522.00,8251.00
Iran.China.Clay,20151017,8600.00,8610.00,8320.00,8522.00,459171939,53752,29,D,8453.00,8400.00
Iran.China.Clay,20151014,8450.00,8600.00,8225.00,8453.00,21198250,2510,4,D,8453.00,8600.00
Iran.China.Clay,20151013,8265.00,8265.00,8265.00,8453.00,1611675,195,1,D,8454.00,8265.00
Iran.China.Clay,20151012,8535.00,8535.00,8400.00,8454.00,370368522,43566,40,D,8377.00,8413.00
Iran.China.Clay,20151011,8171.00,8526.00,8171.00,8377.00,489168872,58608,24,D,8533.00,8526.00
Iran.China.Clay,20151010,8599.00,8600.00,8301.00,8533.00,166693905,19873,17,D,8591.00,8301.00
Iran.China.Clay,20151007,8639.00,8639.00,8103.00,8591.00,2811387767,327238,70,D,8228.00,8451.00
Iran.China.Clay,20151006,8228.00,8228.00,8228.00,8228.00,575960000,70000,15,D,7837.00,8228.00
Iran.China.Clay,20151005,7670.00,8038.00,7670.00,7837.00,1361901436,173789,58,D,7656.00,8038.00
Iran.China.Clay,20151004,7680.00,7680.00,7380.00,7656.00,479905814,62704,34,D,7680.00,7669.00
Iran.China.Clay,20151003,7690.00,7699.00,7670.00,7680.00,475788386,61941,16,D,7671.00,7671.00
Iran.China.Clay,20150930,7522.00,7700.00,7522.00,7671.00,278528775,36200,12,D,7646.00,7699.00
Iran.China.Clay,20150929,7610.00,7727.00,7610.00,7646.00,156442500,20250,5,D,7613.00,7727.00
Iran.China.Clay,20150928,7720.00,7720.00,7124.00,7613.00,443742250,57975,14,D,7418.00,7689.00
Iran.China.Clay,20150927,7110.00,7110.00,7100.00,7418.00,31534000,4440,2,D,7439.00,7100.00
Iran.China.Clay,20150923,7311.00,7371.00,7311.00,7439.00,9918350,1350,4,D,7441.00,7371.00
Iran.China.Clay,20150922,7347.00,7690.00,7347.00,7441.00,589282910,79193,18,D,7347.00,7690.00
Iran.China.Clay,20150920,7750.00,7799.00,7149.00,7347.00,338862805,46438,20,D,7446.00,7400.00
Iran.China.Clay,20150919,7320.00,7350.00,7320.00,7446.00,124622450,17000,5,D,7483.00,7350.00
Iran.China.Clay,20150916,7278.00,7309.00,7278.00,7483.00,69350190,9510,7,D,7513.00,7309.00
Iran.China.Clay,20150915,7950.00,7998.00,7277.00,7513.00,442168203,59070,41,D,7660.00,7295.00
Iran.China.Clay,20150914,7600.00,7888.00,7503.00,7660.00,273619710,35680,11,D,7651.00,7888.00
Iran.China.Clay,20150912,7971.00,7971.00,7524.00,7651.00,111155148,14692,9,D,7674.00,7524.00
Iran.China.Clay,20150909,7660.00,7720.00,7601.00,7674.00,1004315780,130873,53,D,7946.00,7601.00
Iran.China.Clay,20150908,7810.00,7980.00,7705.00,7946.00,26666305,3381,7,D,7949.00,7980.00
Iran.China.Clay,20150907,7950.00,7950.00,7733.00,7949.00,75288474,9639,11,D,7971.00,7733.00
Iran.China.Clay,20150906,7612.00,7701.00,7612.00,7971.00,44541200,5800,2,D,7997.00,7701.00
Iran.China.Clay,20150905,7801.00,7801.00,7750.00,7997.00,83096030,10686,10,D,8037.00,7750.00
Iran.China.Clay,20150902,7970.00,7970.00,7730.00,8037.00,112573580,14550,5,D,8116.00,7736.00
Iran.China.Clay,20150901,8130.00,8180.00,7800.00,8116.00,44243000,5560,6,D,8130.00,7800.00
Iran.China.Clay,20150831,8100.00,8150.00,8100.00,8130.00,137904600,16953,9,D,8128.00,8150.00
Iran.China.Clay,20150829,8100.00,8100.00,7963.00,8128.00,141987869,17719,5,D,8167.00,8000.00
Iran.China.Clay,20150826,8200.00,8500.00,7834.00,8167.00,129759784,16332,13,D,8235.00,7868.00
Iran.China.Clay,20150822,8000.00,8001.00,8000.00,8235.00,131504336,16436,4,D,8307.00,8001.00
Iran.China.Clay,20150819,8005.00,8005.00,8000.00,8307.00,32007500,4000,4,D,8326.00,8000.00
Iran.China.Clay,20150818,8300.00,8302.00,8300.00,8326.00,379636876,45738,5,D,8375.00,8302.00
Iran.China.Clay,20150817,8200.00,8200.00,8200.00,8375.00,31980000,3900,3,D,8385.00,8200.00
Iran.China.Clay,20150816,8300.00,8500.00,8121.00,8385.00,147855977,17959,5,D,8438.00,8153.00
Iran.China.Clay,20150812,8400.00,8400.00,8350.00,8438.00,169511000,20300,5,D,8474.00,8350.00
Iran.China.Clay,20150810,8500.00,8500.00,8321.00,8474.00,258488000,31000,4,D,8581.00,8321.00
Iran.China.Clay,20150809,8500.00,8500.00,8500.00,8581.00,47778500,5621,2,D,8588.00,8500.00
Iran.China.Clay,20150808,8401.00,8421.00,8401.00,8588.00,163724595,19463,6,D,8656.00,8401.00
Iran.China.Clay,20150805,8420.00,8770.00,8420.00,8656.00,723268819,83560,32,D,8359.00,8500.00
Iran.China.Clay,20150804,8200.00,8448.00,8200.00,8359.00,119385800,14475,6,D,8388.00,8448.00
Iran.China.Clay,20150803,8284.00,8284.00,8260.00,8388.00,48870972,5907,4,D,8399.00,8268.00
Iran.China.Clay,20150802,8100.00,8488.00,8100.00,8399.00,570911880,67973,12,D,8408.00,8488.00
Iran.China.Clay,20150801,8797.00,8797.00,8200.00,8408.00,69246946,8222,10,D,8406.00,8600.00
Iran.China.Clay,20150729,8450.00,8498.00,8001.00,8406.00,1198105599,142526,33,D,8094.00,8498.00
Iran.China.Clay,20150728,8100.00,8350.00,7970.00,8094.00,399739691,49818,27,D,8268.00,8005.00
Iran.China.Clay,20150727,8100.00,8100.00,8000.00,8268.00,161112652,20000,8,D,8353.00,8000.00
Iran.China.Clay,20150726,8765.00,8765.00,8161.00,8353.00,51088482,6166,11,D,8360.00,8161.00
Iran.China.Clay,20150725,8405.00,8405.00,8353.00,8360.00,748720607,89555,23,D,8792.00,8353.00
Iran.China.Clay,20150722,9177.00,9178.00,8520.00,8792.00,428884586,49172,32,D,8957.00,8520.00
Iran.China.Clay,20150721,9098.00,9200.00,9000.00,8957.00,306182870,33571,18,D,8807.00,9100.00
Iran.China.Clay,20150720,9190.00,9196.00,8413.00,8807.00,243389406,27492,14,D,8778.00,8850.00
Iran.China.Clay,20150715,8325.00,9049.00,8325.00,8778.00,523224538,59418,36,D,8621.00,9047.00
Iran.China.Clay,20150714,8500.00,8658.00,8486.00,8621.00,2339269535,271333,76,D,8246.00,8658.00
Iran.China.Clay,20150713,7950.00,8301.00,7950.00,8246.00,679784796,82441,41,D,7906.00,8301.00
Iran.China.Clay,20150712,7950.00,7960.00,7870.00,7906.00,358808234,45411,22,D,7914.00,7879.00
Iran.China.Clay,20150711,8026.00,8026.00,7710.00,7914.00,246425955,31020,28,D,7890.00,7980.00
Iran.China.Clay,20150707,7789.00,7967.00,7789.00,7890.00,480273197,60511,26,D,7588.00,7967.00
Iran.China.Clay,20150706,7770.00,7770.00,7600.00,7588.00,111422550,14647,15,D,7583.00,7600.00
Iran.China.Clay,20150705,7670.00,7670.00,7400.00,7583.00,479630114,63262,23,D,7592.00,7598.00
Iran.China.Clay,20150704,7491.00,7677.00,7253.00,7592.00,646808294,85197,21,D,7313.00,7676.00
Iran.China.Clay,20150701,7202.00,7321.00,7111.00,7313.00,91915796,12650,13,D,7323.00,7171.00
Iran.China.Clay,20150630,7510.00,7510.00,7200.00,7323.00,309951599,42293,27,D,7314.00,7300.00
Iran.China.Clay,20150629,7020.00,7580.00,7020.00,7314.00,87020020,12076,5,D,7337.00,7530.00
Iran.China.Clay,20150628,7415.00,7689.00,7257.00,7337.00,403677029,55607,40,D,7638.00,7257.00
Iran.China.Clay,20150627,7989.00,7989.00,7505.00,7638.00,144417171,18958,21,D,7645.00,7671.00
Iran.China.Clay,20150624,7700.00,7804.00,7600.00,7645.00,373022330,48120,46,D,7433.00,7600.00
Iran.China.Clay,20150623,7280.00,7457.00,7280.00,7433.00,643470473,86567,48,D,7102.00,7457.00
Iran.China.Clay,20150622,7102.00,7249.00,6990.00,7102.00,523830563,73753,35,D,7006.00,7104.00
Iran.China.Clay,20150621,6869.00,7290.00,6700.00,7006.00,248091057,35306,35,D,6986.00,7050.00
Iran.China.Clay,20150620,7139.00,7139.00,6901.00,6986.00,331928420,47209,36,D,6902.00,7106.00
Iran.China.Clay,20150617,6871.00,7150.00,6871.00,6902.00,241863281,34571,36,D,6819.00,6950.00
Iran.China.Clay,20150616,6812.00,6850.00,6812.00,6819.00,94159000,13750,10,D,6812.00,6850.00
Iran.China.Clay,20150615,7133.00,7133.00,6705.00,6812.00,352586411,52178,19,D,6944.00,6713.00
Iran.China.Clay,20150614,6900.00,7179.00,6900.00,6944.00,160834984,22438,16,D,6846.00,7150.00
Iran.China.Clay,20150613,6850.00,7050.00,6800.00,6846.00,162496420,23334,40,D,6792.00,6961.00
Iran.China.Clay,20150610,6800.00,7000.00,6570.00,6792.00,324438148,48082,32,D,6890.00,7000.00
Iran.China.Clay,20150609,6901.00,6901.00,6820.00,6890.00,403044040,58915,26,D,7147.00,6850.00
Iran.China.Clay,20150608,7171.00,7800.00,7099.00,7147.00,655607990,91726,50,D,7472.00,7099.00
Iran.China.Clay,20150607,7958.00,7958.00,7397.00,7472.00,438170648,59101,34,D,7786.00,7397.00
Iran.China.Clay,20150606,7950.00,7950.00,7950.00,7786.00,1407150,177,1,D,7786.00,7950.00
Iran.China.Clay,20150602,7715.00,7725.00,7604.00,7786.00,197827082,25882,22,D,7869.00,7610.00
Iran.China.Clay,20150601,7602.00,7800.00,7602.00,7869.00,91370602,11898,6,D,7908.00,7750.00
Iran.China.Clay,20150531,8190.00,8190.00,7718.00,7908.00,130982263,16868,32,D,7954.00,7726.00
Iran.China.Clay,20150530,8000.00,8000.00,7810.00,7954.00,368235834,46638,35,D,8072.00,7900.00
Iran.China.Clay,20150527,8200.00,8200.00,7950.00,8072.00,486614883,60521,57,D,8275.00,8140.00
Iran.China.Clay,20150526,8295.00,8596.00,8015.00,8275.00,2538800359,306807,176,D,8426.00,8110.00
Iran.China.Clay,20150525,8720.00,8720.00,8284.00,8426.00,1062169370,126054,55,D,7710.00,8284.00
Iran.China.Clay,20150518,9250.00,9250.00,9200.00,9210.00,980519861,106462,58,D,9152.00,9209.00
Iran.China.Clay,20150517,9298.00,9299.00,9067.00,9152.00,565698197,61974,38,D,9336.00,9067.00
Iran.China.Clay,20150513,9400.00,9590.00,9030.00,9336.00,2736018950,293054,59,D,9406.00,9280.00
Iran.China.Clay,20150512,9989.00,9989.00,9386.00,9406.00,950741244,101074,52,D,9777.00,9386.00
Iran.China.Clay,20150511,10270.00,10270.00,9713.00,9777.00,2281563043,233350,82,D,10117.00,9713.00
Iran.China.Clay,20150510,10295.00,10295.00,9952.00,10117.00,162695748,16250,17,D,10149.00,10003.00
Iran.China.Clay,20150509,10300.00,10300.00,10050.00,10149.00,494970922,48512,39,D,10028.00,10200.00
Iran.China.Clay,20150506,10070.00,10280.00,10000.00,10028.00,240973433,23759,27,D,9969.00,10194.00
Iran.China.Clay,20150505,10068.00,10068.00,9652.00,9969.00,77898294,7906,18,D,9984.00,10000.00
Iran.China.Clay,20150504,10200.00,10200.00,9760.00,9984.00,22593820,2255,6,D,9983.00,9990.00
Iran.China.Clay,20150503,9700.00,10100.00,9700.00,9983.00,19424543,1950,8,D,9984.00,10000.00
Iran.China.Clay,20150429,9900.00,10100.00,9900.00,9984.00,321868450,32098,33,D,9947.00,10070.00
Iran.China.Clay,20150428,10109.00,10109.00,9812.00,9947.00,576777818,57704,45,D,9721.00,10013.00
Iran.China.Clay,20150427,9502.00,9731.00,9502.00,9721.00,981350782,100949,82,D,9357.00,9731.00
Iran.China.Clay,20150426,9450.00,9480.00,9450.00,9357.00,199194120,21048,15,D,9311.00,9480.00
Iran.China.Clay,20150425,9110.00,9361.00,9110.00,9311.00,7864186,846,2,D,9311.00,9361.00
Iran.China.Clay,20150422,9165.00,9165.00,9165.00,9311.00,33452250,3650,2,D,9319.00,9165.00
Iran.China.Clay,20150421,9487.00,9487.00,9250.00,9319.00,83711050,9046,23,D,9329.00,9250.00
Iran.China.Clay,20150419,9200.00,9200.00,9180.00,9329.00,18380000,2000,3,D,9333.00,9180.00
Iran.China.Clay,20150418,9410.00,9410.00,9065.00,9333.00,195818349,21358,17,D,9405.00,9398.00
Iran.China.Clay,20150415,9599.00,9599.00,9304.00,9405.00,156436850,16682,22,D,9414.00,9304.00
Iran.China.Clay,20150414,9644.00,9644.00,9401.00,9414.00,182004818,19340,14,D,9415.00,9403.00
Iran.China.Clay,20150413,9584.00,9584.00,9300.00,9415.00,99223234,10505,18,D,9410.00,9540.00
Iran.China.Clay,20150412,9252.00,9480.00,9251.00,9410.00,69144900,7430,12,D,9422.00,9470.00
Iran.China.Clay,20150411,9595.00,9595.00,9401.00,9422.00,312542385,33123,14,D,9410.00,9500.00
Iran.China.Clay,20150408,9400.00,9595.00,9081.00,9410.00,223811303,23773,14,D,9407.00,9595.00
Iran.China.Clay,20150407,9047.00,9450.00,9047.00,9407.00,41816615,4553,10,D,9422.00,9450.00
Iran.China.Clay,20150406,9706.00,9706.00,9111.00,9422.00,423373084,44699,37,D,9333.00,9250.00
Iran.China.Clay,20150405,9551.00,9551.00,9551.00,9333.00,270618034,28334,12,D,9184.00,9551.00
Iran.China.Clay,20150404,9428.00,9428.00,9428.00,9184.00,215118676,22817,6,D,9066.00,9428.00
Iran.China.Clay,20150331,8770.00,9090.00,8770.00,9066.00,42140190,4709,15,D,9074.00,9009.00
Iran.China.Clay,20150330,9010.00,9010.00,9002.00,9074.00,23597240,2620,5,D,9077.00,9002.00
Iran.China.Clay,20150329,9199.00,9199.00,9050.00,9077.00,545932614,59967,42,D,8915.00,9188.00
Iran.China.Clay,20150328,9000.00,9100.00,9000.00,8915.00,45914115,5071,5,D,8904.00,9100.00
Iran.China.Clay,20150325,8606.00,8606.00,8603.00,8904.00,4904337,570,3,D,8906.00,8603.00
Iran.China.Clay,20150318,9066.00,9090.00,8911.00,8906.00,70512811,7803,14,D,8890.00,9002.00
Iran.China.Clay,20150316,9180.00,9180.00,9180.00,8890.00,3121200,340,1,D,8889.00,9180.00
Iran.China.Clay,20150315,9100.00,9150.00,8890.00,8889.00,26476129,2954,16,D,8886.00,8901.00
Iran.China.Clay,20150314,9150.00,9150.00,8800.00,8886.00,5264500,580,5,D,8884.00,8800.00
Iran.China.Clay,20150311,8705.00,8705.00,8705.00,8884.00,26428380,3036,4,D,8892.00,8705.00
Iran.China.Clay,20150310,8702.00,8702.00,8606.00,8892.00,102064497,11800,7,D,8941.00,8654.00
Iran.China.Clay,20150309,8706.00,8999.00,8706.00,8941.00,20505712,2348,4,D,8948.00,8998.00
Iran.China.Clay,20150308,8601.00,8602.00,8601.00,8948.00,11801304,1372,3,D,8955.00,8602.00
Iran.China.Clay,20150304,9298.00,9298.00,8950.00,8955.00,100917372,11214,6,D,8946.00,8999.00
Iran.China.Clay,20150303,9000.00,9000.00,8711.00,8946.00,188882562,21537,14,D,9024.00,8712.00
Iran.China.Clay,20150302,8999.00,9080.00,8999.00,9024.00,76084056,8437,31,D,9025.00,9000.00
Iran.China.Clay,20150301,9090.00,9090.00,8920.00,9025.00,59057210,6600,6,D,9033.00,8999.00
Iran.China.Clay,20150228,9013.00,9180.00,8917.00,9033.00,493485016,55057,19,D,9288.00,9050.00
Iran.China.Clay,20150225,9150.00,9255.00,9061.00,9288.00,108488960,11813,13,D,9309.00,9100.00
Iran.China.Clay,20150224,9249.00,9400.00,9249.00,9309.00,445219650,48107,78,D,9428.00,9250.00
Iran.China.Clay,20150223,9252.00,9499.00,9252.00,9428.00,168590208,17993,14,D,9448.00,9499.00
Iran.China.Clay,20150222,9730.00,9730.00,9200.00,9448.00,129799962,14037,13,D,9498.00,9250.00
Iran.China.Clay,20150221,9460.00,9650.00,9354.00,9498.00,67846763,7114,13,D,9494.00,9650.00
Iran.China.Clay,20150218,9450.00,9450.00,9210.00,9494.00,10372350,1123,3,D,9496.00,9210.00
Iran.China.Clay,20150217,9699.00,9699.00,9233.00,9496.00,85583377,9157,12,D,9506.00,9233.00
Iran.China.Clay,20150216,9511.00,9513.00,9142.00,9506.00,61829779,6603,13,D,9513.00,9244.00
Iran.China.Clay,20150215,9401.00,9840.00,9401.00,9513.00,28649590,2998,13,D,9512.00,9695.00
Iran.China.Clay,20150214,9500.00,9550.00,9500.00,9512.00,4661750,490,4,D,9512.00,9550.00
Iran.China.Clay,20150209,9501.00,9551.00,9211.00,9512.00,84383051,8970,6,D,9519.00,9211.00
Iran.China.Clay,20150208,9521.00,9805.00,9501.00,9519.00,313210261,32905,26,D,9896.00,9501.00
Iran.China.Clay,20150207,9999.00,9999.00,9641.00,9896.00,90593330,9178,10,D,9908.00,9641.00
Iran.China.Clay,20150204,9988.00,9999.00,9700.00,9908.00,401138378,40487,38,D,9666.00,9710.00
Iran.China.Clay,20150203,9350.00,9750.00,9350.00,9666.00,110214650,11485,12,D,9715.00,9550.00
Iran.China.Clay,20150202,10000.00,10000.00,9600.00,9715.00,223066672,23052,28,D,9896.00,9620.00
Iran.China.Clay,20150201,10000.00,10000.00,9750.00,9896.00,34677545,3529,15,D,9906.00,9750.00
Iran.China.Clay,20150131,9750.00,9936.00,9622.00,9906.00,331265982,33441,24,D,9554.00,9936.00
Iran.China.Clay,20150128,9251.00,9748.00,9250.00,9554.00,149658984,15477,24,D,9411.00,9748.00
Iran.China.Clay,20150127,9200.00,9500.00,9200.00,9411.00,39305463,4150,10,D,9400.00,9500.00
Iran.China.Clay,20150126,9520.00,9520.00,9061.00,9400.00,35882240,3893,13,D,9429.00,9120.00
Iran.China.Clay,20150125,9412.00,9500.00,9412.00,9429.00,300383612,31857,34,D,9804.00,9412.00
Iran.China.Clay,20150124,9544.00,9600.00,9543.00,9804.00,93903691,9830,16,D,9940.00,9543.00
Iran.China.Clay,20150121,9781.00,9787.00,9776.00,9940.00,166274018,16998,12,D,10183.00,9776.00
Iran.China.Clay,20150120,9674.00,10236.00,9674.00,10183.00,454530470,44636,53,D,9843.00,9990.00
Iran.China.Clay,20150119,9999.00,10000.00,9666.00,9843.00,148135136,15271,8,D,10014.00,9674.00
Iran.China.Clay,20150118,10001.00,10001.00,9760.00,10014.00,203215960,20364,9,D,10108.00,10000.00
Iran.China.Clay,20150117,10429.00,10432.00,10212.00,10108.00,66166717,6383,26,D,10032.00,10349.00
Iran.China.Clay,20150114,10182.00,10182.00,9806.00,10032.00,117547604,11960,3,D,10183.00,10000.00
Iran.China.Clay,20150113,10201.00,10201.00,10200.00,10183.00,20400500,2000,3,D,10182.00,10200.00
Iran.China.Clay,20150112,10179.00,10182.00,10179.00,10182.00,307291111,30180,26,D,9791.00,10182.00
Iran.China.Clay,20150111,9775.00,10369.00,9773.00,9791.00,809367242,82662,56,D,10180.00,9850.00
Iran.China.Clay,20150110,10598.00,10598.00,10000.00,10180.00,22129700,2204,3,D,10192.00,10000.00
Iran.China.Clay,20150107,10000.00,10100.00,9982.00,10192.00,36311600,3622,11,D,10217.00,10100.00
Iran.China.Clay,20150106,10000.00,10100.00,9955.00,10217.00,131784600,13119,14,D,10369.00,10100.00
Iran.China.Clay,20150105,10432.00,10500.00,10328.00,10369.00,379666255,36616,21,D,10755.00,10343.00
Iran.China.Clay,20150104,10765.00,10765.00,10755.00,10755.00,506396813,47084,24,D,11203.00,10755.00
Iran.China.Clay,20150103,11887.00,11887.00,11014.00,11203.00,596911013,53279,42,D,11472.00,11014.00
Iran.China.Clay,20141231,11600.00,11600.00,11303.00,11472.00,501530930,43716,51,D,11187.00,11440.00
Iran.China.Clay,20141230,11000.00,11218.00,11000.00,11187.00,626544033,56008,64,D,10787.00,11218.00
Iran.China.Clay,20141229,10490.00,10921.00,10102.00,10787.00,621805859,57643,31,D,10502.00,10921.00
Iran.China.Clay,20141228,10480.00,10795.00,10480.00,10502.00,136165385,12942,20,D,10485.00,10700.00
Iran.China.Clay,20141227,10530.00,10600.00,10480.00,10485.00,299036673,28521,30,D,10916.00,10481.00
Iran.China.Clay,20141224,11063.00,11063.00,10750.00,10916.00,692970941,63485,30,D,10648.00,10750.00
Iran.China.Clay,20141222,10648.00,10653.00,10648.00,10648.00,294623565,27657,17,D,10244.00,10653.00
Iran.China.Clay,20141220,10154.00,10246.00,10154.00,10244.00,589526368,57549,59,D,9852.00,10246.00
Iran.China.Clay,20141217,10154.00,10154.00,9865.00,9852.00,96875963,9668,14,D,9764.00,9980.00
